#Thorlabs FTS
[SpectrumHeader]
#Date;20220615
#Time;11253102
#GMTTime;14253102
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;3.000000
#TriggerMode;0
#InterferometerSerial;M00404267
#Source;
#AirMeasureOpt;0
#WnrMin;9801.955078
#WnrMax;51689.597656
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.934625244e+02;8.426402928e-04
1.936655121e+02;-3.343810677e-04
1.938684998e+02;1.484651933e-03
1.940715179e+02;-2.206915058e-03
1.942745514e+02;-6.018858985e-04
1.944776001e+02;-4.012572754e-05
1.946806641e+02;-8.158897981e-04
1.948837433e+02;-2.273791179e-04
1.950868378e+02;6.286363932e-04
1.952899628e+02;1.337524282e-05
1.954930878e+02;-2.367417794e-03
1.956962280e+02;-7.891393034e-04
1.958993835e+02;-1.297398470e-03
1.961025696e+02;8.693907293e-04
1.963057556e+02;5.751354038e-04
1.965089722e+02;2.541296126e-04
1.967122040e+02;1.217147103e-03
1.969154358e+02;-5.751354038e-04
1.971186981e+02;2.019661712e-03
1.973219757e+02;5.751354038e-04
1.975252533e+02;-4.012572754e-05
1.977285614e+02;1.859158743e-03
1.979318848e+02;9.228917188e-04
1.981352234e+02;7.891393034e-04
1.983385773e+02;-1.083394629e-03
1.985419464e+02;-1.538152923e-03
1.987453461e+02;-4.413829884e-04
1.989487457e+02;6.286363932e-04
1.991521606e+02;-5.216344725e-04
1.993555908e+02;-2.006286377e-04
1.995590515e+02;-9.496422135e-04
1.997625122e+02;2.006286377e-04
1.999660034e+02;-2.273791179e-04
2.001694946e+02;8.426402928e-04
2.003730164e+02;2.541296126e-04
2.005765533e+02;6.553868880e-04
2.007800903e+02;2.634922741e-03
2.009836578e+02;-6.018858985e-04
2.011872406e+02;1.056644134e-03
2.013908386e+02;-2.808800782e-04
2.015944519e+02;6.821373827e-04
2.017980804e+02;-6.286363932e-04
2.020017242e+02;2.019661712e-03
2.022053833e+02;-8.426402928e-04
2.024090576e+02;2.367417794e-03
2.026127472e+02;-1.471276628e-04
2.028164520e+02;3.611315333e-04
2.030201721e+02;8.158897981e-04
2.032239227e+02;1.110145124e-03
2.034276733e+02;7.623888087e-04
2.036314545e+02;8.158897981e-04
2.038352356e+02;3.878820280e-04
2.040390472e+02;2.541296126e-04
2.042428589e+02;-1.337524282e-05
2.044467010e+02;6.553868880e-04
2.046505585e+02;-4.413829884e-04
2.048544159e+02;1.110145124e-03
2.050583038e+02;-2.006286377e-04
2.052622070e+02;-3.076305729e-04
2.054661255e+02;-9.763927083e-04
2.056700592e+02;8.426402928e-04
2.058740082e+02;-1.324148965e-03
2.060779724e+02;2.808800782e-04
2.062819519e+02;-1.564903418e-03
2.064859467e+02;5.751354038e-04
2.066899567e+02;1.859158743e-03
2.068939972e+02;-1.511402428e-03
2.070980377e+02;-2.006286377e-04
2.073020935e+02;6.553868880e-04
2.075061798e+02;6.687621499e-05
2.077102661e+02;3.878820280e-04
2.079143677e+02;-1.350899460e-03
2.081184998e+02;1.190396608e-03
2.083226471e+02;-1.324148965e-03
2.085267944e+02;-1.217147103e-03
2.087309723e+02;-8.158897981e-04
2.089351654e+02;3.878820280e-04
2.091393585e+02;-3.076305729e-04
2.093435822e+02;6.821373827e-04
2.095478210e+02;5.483849673e-04
2.097520752e+02;8.961412241e-04
2.099563446e+02;7.356383139e-04
2.101606293e+02;1.203771826e-04
2.103649292e+02;-2.541296126e-04
2.105692444e+02;6.821373827e-04
2.107735748e+02;-2.273791179e-04
2.109779205e+02;-3.878820280e-04
2.111822815e+02;-1.217147103e-03
2.113866730e+02;-1.203771826e-04
2.115910645e+02;-5.751354038e-04
2.117954712e+02;1.110145124e-03
2.119999084e+02;5.751354038e-04
2.122043457e+02;7.088878774e-04
2.124088135e+02;4.948839778e-04
2.126132813e+02;9.228917188e-04
2.128177795e+02;-1.243897597e-03
2.130222778e+02;-1.618404291e-03
2.132268066e+02;1.083394629e-03
2.134313507e+02;2.313917037e-03
2.136359100e+02;4.146325227e-04
2.138404694e+02;2.367417794e-03
2.140450592e+02;3.611315333e-04
2.142496643e+02;1.966160722e-03
2.144542847e+02;-5.751354038e-04
2.146589203e+02;6.821373827e-04
2.148635712e+02;5.483849673e-04
2.150682373e+02;-4.948839778e-04
2.152729187e+02;-3.343810677e-04
2.154776154e+02;1.083394629e-03
2.156823273e+02;1.484651933e-03
2.158870697e+02;-6.018858985e-04
2.160918121e+02;-4.012572754e-05
2.162965698e+02;4.012572754e-05
2.165013580e+02;-3.611315333e-04
2.167061462e+02;5.751354038e-04
2.169109497e+02;1.832408248e-03
2.171157837e+02;5.751354038e-04
2.173206177e+02;2.273791179e-04
2.175254822e+02;-3.611315333e-04
2.177303467e+02;-2.019661712e-03
2.179352417e+02;-1.431150944e-03
2.181401520e+02;-2.006286377e-04
2.183450623e+02;1.003143145e-03
2.185500031e+02;6.687621499e-05
2.187549591e+02;8.961412241e-04
2.189599304e+02;6.687621499e-05
2.191649017e+02;1.738781575e-04
2.193699036e+02;-4.012572754e-05
2.195749207e+02;1.431150944e-03
2.197799530e+02;-6.286363932e-04
2.199850006e+02;2.233665437e-03
2.201900635e+02;8.158897981e-04
2.203951416e+02;3.343810677e-04
2.206002350e+02;1.337524282e-05
2.208053589e+02;-1.885909238e-03
2.210104828e+02;-1.056644134e-03
2.212156219e+02;2.273791179e-04
2.214207764e+02;1.110145124e-03
2.216259613e+02;1.738781575e-04
2.218311462e+02;7.623888087e-04
2.220363464e+02;1.832408248e-03
2.222415771e+02;-1.738781575e-04
2.224468079e+02;2.073162468e-03
2.226520691e+02;-1.324148965e-03
2.228573303e+02;2.180164447e-03
2.230626221e+02;-3.343810677e-04
2.232679138e+02;1.190396608e-03
2.234732361e+02;-1.725406270e-03
2.236785583e+02;1.591653796e-03
2.238839111e+02;-2.501170384e-03
2.240892792e+02;1.203771826e-04
2.242946625e+02;-1.484651933e-03
2.245000458e+02;-1.324148965e-03
2.247054596e+02;-1.471276628e-04
2.249108887e+02;2.929178067e-03
2.251163330e+02;-5.483849673e-04
2.253217926e+02;-3.878820280e-04
2.255272675e+02;-8.961412241e-04
2.257327576e+02;1.738781575e-04
2.259382629e+02;-2.046412090e-03
2.261437836e+02;1.324148965e-03
2.263493195e+02;6.018858985e-04
2.265548706e+02;6.821373827e-04
2.267604370e+02;-5.483849673e-04
2.269660187e+02;2.501170384e-03
2.271716309e+02;1.029893639e-03
2.273772430e+02;-2.808800782e-04
2.275828705e+02;-6.018858985e-04
2.277885132e+02;-1.003143145e-03
2.279941864e+02;-2.541296126e-04
2.281998596e+02;8.426402928e-04
2.284055634e+02;1.324148965e-03
2.286112671e+02;1.805657754e-03
2.288169861e+02;-6.018858985e-04
2.290227356e+02;-6.687621499e-05
2.292284851e+02;-2.046412090e-03
2.294342651e+02;4.012572754e-05
2.296400604e+02;-5.216344725e-04
2.298458557e+02;-2.541296126e-04
2.300516815e+02;8.961412241e-04
2.302575226e+02;4.681334831e-04
2.304633636e+02;-2.273791179e-04
2.306692352e+02;-3.878820280e-04
2.308751221e+02;2.541296126e-04
2.310810089e+02;3.878820280e-04
2.312869263e+02;-1.738781575e-04
2.314928589e+02;1.992911100e-03
2.316988068e+02;2.006286377e-04
2.319047699e+02;1.885909238e-03
2.321107483e+02;1.832408248e-03
2.323167419e+02;4.413829884e-04
