#Thorlabs FTS
[SpectrumHeader]
#Date;20220615
#Time;11241733
#GMTTime;14241733
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;3.000000
#TriggerMode;0
#InterferometerSerial;M00404267
#Source;
#AirMeasureOpt;0
#WnrMin;9801.955078
#WnrMax;51689.597656
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.934625244e+02;1.381584792e-03
1.936655121e+02;-2.495766093e-04
1.938684998e+02;1.889651525e-03
1.940715179e+02;8.200374432e-04
1.942745514e+02;-7.041625795e-04
1.944776001e+02;1.969872508e-03
1.946806641e+02;-1.025046804e-03
1.948837433e+02;-7.843836211e-04
1.950868378e+02;9.002584848e-04
1.952899628e+02;1.702469075e-03
1.954930878e+02;9.002584848e-04
1.956962280e+02;-1.399411703e-03
1.958993835e+02;-8.913450438e-05
1.961025696e+02;-4.634994257e-04
1.963057556e+02;2.050093608e-04
1.965089722e+02;-1.720295870e-03
1.967122040e+02;-8.913450074e-06
1.969154358e+02;-1.640074886e-03
1.971186981e+02;2.531419974e-03
1.973219757e+02;1.568767242e-03
1.975252533e+02;1.595507609e-03
1.977285614e+02;2.584900649e-04
1.979318848e+02;2.317497128e-04
1.981352234e+02;2.852304024e-04
1.983385773e+02;6.863356684e-04
1.985419464e+02;2.317497128e-04
1.987453461e+02;7.665567100e-04
1.989487457e+02;5.793742603e-04
1.991521606e+02;3.654514730e-04
1.993555908e+02;-6.774222129e-04
1.995590515e+02;6.328549935e-04
1.997625122e+02;2.317497128e-04
1.999660034e+02;1.408325159e-03
2.001694946e+02;-1.693555532e-04
2.003730164e+02;-1.105267904e-03
2.005765533e+02;1.782690015e-05
2.007800903e+02;1.782690058e-03
2.009836578e+02;5.258935853e-04
2.011872406e+02;1.702469075e-03
2.013908386e+02;-1.559853787e-03
2.015944519e+02;1.782690088e-04
2.017980804e+02;5.526339519e-04
2.020017242e+02;6.863356684e-04
2.022053833e+02;-5.972011713e-04
2.024090576e+02;5.793742603e-04
2.026127472e+02;6.595953018e-04
2.028164520e+02;1.408325159e-03
2.030201721e+02;-8.913450074e-06
2.032239227e+02;4.724128812e-04
2.034276733e+02;1.488546259e-03
2.036314545e+02;4.456725219e-05
2.038352356e+02;9.804795263e-04
2.040390472e+02;1.007219893e-03
2.042428589e+02;-8.378643543e-04
2.044467010e+02;2.317497128e-04
2.046505585e+02;-6.239415379e-04
2.048544159e+02;7.398164016e-04
2.050583038e+02;1.408325159e-03
2.052622070e+02;7.665567100e-04
2.054661255e+02;9.804795263e-05
2.056700592e+02;9.804795263e-04
2.058740082e+02;-7.041625795e-04
2.060779724e+02;-2.228362486e-03
2.062819519e+02;-2.763169759e-04
2.064859467e+02;9.804795263e-04
2.066899567e+02;4.189321771e-04
2.068939972e+02;-3.832783550e-04
2.070980377e+02;-9.715660708e-04
2.073020935e+02;2.023353241e-03
2.075061798e+02;-8.913450438e-05
2.077102661e+02;-8.913450438e-05
2.079143677e+02;1.221142709e-03
2.081184998e+02;1.729209325e-03
2.083226471e+02;5.526339519e-04
2.085267944e+02;1.568767242e-03
2.087309723e+02;-1.158748521e-03
2.089351654e+02;1.140921609e-03
2.091393585e+02;-2.495766093e-04
2.093435822e+02;2.050093608e-04
2.095478210e+02;-8.913450438e-05
2.097520752e+02;1.221142709e-03
2.099563446e+02;5.526339519e-04
2.101606293e+02;-4.367590591e-04
2.103649292e+02;-1.960959053e-04
2.105692444e+02;-4.902397632e-04
2.107735748e+02;-3.030573134e-04
2.109779205e+02;2.023353241e-03
2.111822815e+02;1.702469075e-03
2.113866730e+02;1.461805892e-03
2.115910645e+02;-8.913450074e-06
2.117954712e+02;2.264016308e-03
2.119999084e+02;-8.913450292e-04
2.122043457e+02;-1.426152012e-04
2.124088135e+02;1.515286567e-04
2.126132813e+02;1.889651525e-03
2.128177795e+02;5.793742603e-04
2.130222778e+02;2.558160340e-03
2.132268066e+02;3.921918105e-04
2.134313507e+02;1.755949692e-03
2.136359100e+02;1.515286567e-04
2.138404694e+02;1.595507609e-03
2.140450592e+02;8.735181182e-04
2.142496643e+02;-8.111239877e-04
2.144542847e+02;-8.913450438e-05
2.146589203e+02;4.724128812e-04
2.148635712e+02;-4.100187216e-04
2.150682373e+02;-9.715660708e-04
2.152729187e+02;7.130760350e-04
2.154776154e+02;1.648988342e-03
2.156823273e+02;1.622247975e-03
2.158870697e+02;3.520812839e-03
2.160918121e+02;-6.774222129e-04
2.162965698e+02;-8.913450074e-06
2.165013580e+02;-9.448257624e-04
2.167061462e+02;1.595507609e-03
2.169109497e+02;5.526339519e-04
2.171157837e+02;1.060700626e-03
2.173206177e+02;-8.913450438e-05
2.175254822e+02;-1.693555532e-04
2.177303467e+02;1.221142709e-03
2.179352417e+02;-9.448257624e-04
2.181401520e+02;-3.565380030e-05
2.183450623e+02;9.269988514e-04
2.185500031e+02;3.119707690e-04
2.187549591e+02;1.782690088e-04
